InvoiceNo,InvoiceDate,InvoiceSum
577332,2011-11-18,45.300
577333,2011-11-18,67.650
577334,2011-11-18,75.600
577336,2011-11-18,17.340
577337,2011-11-18,27.130
577338,2011-11-18,52.980
577341,2011-11-18,168.500
577347,2011-11-18,15.000
577357,2011-11-18,175.200
577358,2011-11-18,452.890
577359,2011-11-18,37.690
577365,2011-11-18,41.600
577382,2011-11-18,6.800
577393,2011-11-18,271.130
577396,2011-11-18,48.000
577400,2011-11-18,66.600
577403,2011-11-20,71.820
577404,2011-11-20,45.000
577405,2011-11-20,52.520
577407,2011-11-20,15.800
577408,2011-11-20,34.100
577409,2011-11-20,295.120
577410,2011-11-20,59.150
577411,2011-11-20,64.730
577429,2011-11-20,45.600
577438,2011-11-20,8.100
577469,2011-11-20,41.300
577472,2011-11-20,130.500
577473,2011-11-20,55.760
577475,2011-11-20,28.520
577477,2011-11-20,37.200
577478,2011-11-20,54.600
577480,2011-11-20,27.420
577482,2011-11-20,78.440
577483,2011-11-20,39.840
577484,2011-11-20,12.600
577485,2011-11-20,62.850
577487,2011-11-20,37.920
577488,2011-11-20,266.760
577489,2011-11-20,7.280
577490,2011-11-20,88.600
577491,2011-11-20,51.750
577493,2011-11-20,29.370
577495,2011-11-20,21.800
577496,2011-11-20,47.600
577497,2011-11-20,57.940
577498,2011-11-20,9.600
577499,2011-11-20,2.910
577500,2011-11-20,25.180
577501,2011-11-20,91.200
577503,2011-11-20,35.750
577504,2011-11-20,97.770
577505,2011-11-20,53.200
577506,2011-11-20,103.140
577507,2011-11-20,25.000
577508,2011-11-20,20.710
577511,2011-11-20,25.740
577515,2011-11-20,9.960
577516,2011-11-20,4.200
577517,2011-11-20,54.120
577518,2011-11-20,17.700
577519,2011-11-20,129.950
577520,2011-11-20,14.650
577521,2011-11-20,14.780
577522,2011-11-20,33.900
577524,2011-11-20,52.910
577525,2011-11-20,42.500
577526,2011-11-20,30.600
577527,2011-11-20,24.250
577530,2011-11-20,36.960
577531,2011-11-20,218.550
577532,2011-11-20,13.620
577533,2011-11-20,30.700
577535,2011-11-20,44.150
577536,2011-11-20,11.020
577537,2011-11-20,13.600
577538,2011-11-20,17.000
577539,2011-11-20,45.880
577540,2011-11-20,7.500
577541,2011-11-20,16.500
577542,2011-11-20,25.640
577543,2011-11-20,14.850
577544,2011-11-20,128.850
577545,2011-11-20,43.410
577548,2011-11-20,10.920
577549,2011-11-20,61.020
577552,2011-11-20,8.500
577554,2011-11-20,44.860
577556,2011-11-20,15.000
577557,2011-11-20,146.700
577572,2011-11-20,19.400
577579,2011-11-20,18.300
577594,2011-11-20,22.390
577595,2011-11-20,23.090
577597,2011-11-21,19.800
577598,2011-11-21,42.600
577599,2011-11-21,109.300
577600,2011-11-21,67.100
577601,2011-11-21,124.400
577602,2011-11-21,9.960
577603,2011-11-21,10.200
577604,2011-11-21,16.500
577610,2011-11-21,109.100
577616,2011-11-21,21.000
577617,2011-11-21,27.760
577633,2011-11-21,149.700
577646,2011-11-21,13.920
577669,2011-11-21,14.950
577689,2011-11-21,41.300
577690,2011-11-21,33.050
577691,2011-11-21,28.550
577694,2011-11-21,2.900
577695,2011-11-21,29.320
577696,2011-11-21,26.150
577697,2011-11-21,32.100
577698,2011-11-21,47.840
577699,2011-11-21,108.600
577700,2011-11-21,17.030
577701,2011-11-21,22.750
577711,2011-11-21,5.920
577719,2011-11-21,12.500
577721,2011-11-21,27.050
577723,2011-11-21,56.070
577726,2011-11-21,76.320
577727,2011-11-21,15.000
577728,2011-11-21,35.590
577729,2011-11-21,115.510
577730,2011-11-21,12.700
577732,2011-11-21,147.450
577733,2011-11-21,2.550
577735,2011-11-21,19.800
577736,2011-11-21,17.600
577740,2011-11-21,45.950
577741,2011-11-21,102.210
577742,2011-11-21,72.420
577743,2011-11-21,14.900
577744,2011-11-21,16.500
577745,2011-11-21,76.800
577746,2011-11-21,49.800
577747,2011-11-21,880.800
577748,2011-11-21,273.700
577749,2011-11-21,20.800
577751,2011-11-21,17.200
577754,2011-11-21,393.960
577755,2011-11-21,25.080
577756,2011-11-21,121.290
577757,2011-11-21,19.900
577768,2011-11-21,509.830
577769,2011-11-21,38.400
577773,2011-11-21,57.680
577774,2011-11-21,60.360
577777,2011-11-21,2.500
577778,2011-11-21,18.010
577782,2011-11-21,49.000
577783,2011-11-21,259.920
577784,2011-11-21,13.200
577785,2011-11-21,120.680
577790,2011-11-21,9.900
577791,2011-11-21,72.210
577792,2011-11-21,17.000
577793,2011-11-21,26.700
577794,2011-11-21,84.290
577795,2011-11-21,16.680
577796,2011-11-21,15.000
577798,2011-11-21,83.000
577800,2011-11-21,93.480
577801,2011-11-21,6.960
577803,2011-11-21,6.600
577804,2011-11-21,27.600
577805,2011-11-22,163.200
577806,2011-11-22,15.900
577807,2011-11-22,33.600
577808,2011-11-22,45.000
577811,2011-11-22,24.960
577812,2011-11-22,31.450
577814,2011-11-22,20.850
577816,2011-11-22,51.000
577822,2011-11-22,72.000
577824,2011-11-22,16.500
577825,2011-11-22,19.800
577826,2011-11-22,49.400
577830,2011-11-22,36.000
577831,2011-11-22,29.300
577833,2011-11-22,19.850
577834,2011-11-22,27.810
577835,2011-11-22,10.500
577838,2011-11-22,21.720
577840,2011-11-22,13.600
577841,2011-11-22,49.500
577844,2011-11-22,1010.870
577845,2011-11-22,194.820
577855,2011-11-22,51.020
577859,2011-11-22,20.800
577860,2011-11-22,10.080
577861,2011-11-22,71.460
577869,2011-11-22,16.290
577893,2011-11-22,53.110
577905,2011-11-22,127.800
577919,2011-11-22,26.900
577938,2011-11-22,25.990
577950,2011-11-22,75.000
577951,2011-11-22,33.430
577980,2011-11-22,2.900
577985,2011-11-22,45.300
578004,2011-11-22,1.260
578005,2011-11-22,91.800
578006,2011-11-22,29.700
578008,2011-11-22,33.250
578009,2011-11-22,4.200
578011,2011-11-22,32.700
578013,2011-11-22,31.030
578015,2011-11-22,71.400
578016,2011-11-22,64.780
578017,2011-11-22,30.850
578018,2011-11-22,17.780
578019,2011-11-22,13.890
578020,2011-11-22,46.630
578021,2011-11-22,1.650
578022,2011-11-22,39.510
578025,2011-11-22,114.000
578026,2011-11-22,40.200
578027,2011-11-22,49.800
578029,2011-11-22,34.800
578030,2011-11-22,85.200
578031,2011-11-22,79.650
578032,2011-11-22,65.100
578036,2011-11-22,28.710
578040,2011-11-22,4.790
578041,2011-11-22,91.070
578042,2011-11-22,510.000
578044,2011-11-22,155.020
578045,2011-11-22,1.040
578053,2011-11-22,25.860
578056,2011-11-22,123.840
578057,2011-11-22,16.050
578059,2011-11-22,119.640
578063,2011-11-22,59.200
578065,2011-11-22,447.280
578066,2011-11-22,7.500
578067,2011-11-22,439.450
578068,2011-11-22,56.900
578069,2011-11-22,41.600
578071,2011-11-22,72.200
578072,2011-11-22,69.230
578074,2011-11-22,87.320
578075,2011-11-22,24.450
578079,2011-11-22,79.060
578080,2011-11-22,30.300
578081,2011-11-22,39.600
578085,2011-11-22,54.840
578086,2011-11-22,9.960
578087,2011-11-22,2.500
578088,2011-11-22,73.690
578092,2011-11-22,38.250
578094,2011-11-22,19.190
578096,2011-11-22,24.960
578098,2011-11-22,2.080
578100,2011-11-23,13.200
578102,2011-11-23,118.500
578104,2011-11-23,77.300
578107,2011-11-23,15.120
578109,2011-11-23,78.150
578112,2011-11-23,30.000
578113,2011-11-23,26.400
578114,2011-11-23,23.200
578116,2011-11-23,17.850
578117,2011-11-23,32.100
578118,2011-11-23,109.240
578120,2011-11-23,78.920
578121,2011-11-23,90.650
578125,2011-11-23,313.820
578126,2011-11-23,4.950
578127,2011-11-23,20.000
578129,2011-11-23,37.320
578130,2011-11-23,45.000
578146,2011-11-23,53.800
578147,2011-11-23,15.250
578149,2011-11-23,621.690
578150,2011-11-23,16.500
578151,2011-11-23,19.800
578153,2011-11-23,20.330
578155,2011-11-23,21.570
578171,2011-11-23,39.900
578174,2011-11-23,26.700
578187,2011-11-23,92.420
578211,2011-11-23,36.350
578220,2011-11-23,100.800
578225,2011-11-23,182.240
578229,2011-11-23,1.640
578233,2011-11-23,245.640
578234,2011-11-23,70.140
578243,2011-11-23,124.600
578244,2011-11-23,24.900
578246,2011-11-23,30.000
578247,2011-11-23,34.300
578248,2011-11-23,89.410
578250,2011-11-23,8.380
578251,2011-11-23,85.870
578252,2011-11-23,15.900
578253,2011-11-23,30.000
578254,2011-11-23,66.000
578255,2011-11-23,67.220
578258,2011-11-23,36.750
578260,2011-11-23,69.800
578261,2011-11-23,463.200
578262,2011-11-23,50.750
578263,2011-11-23,78.920
578264,2011-11-23,13.600
578265,2011-11-23,47.100
578266,2011-11-23,15.770
578270,2011-11-23,599.250
578275,2011-11-23,10.710
578278,2011-11-23,42.260
578279,2011-11-23,113.600
578281,2011-11-23,8.500
578284,2011-11-23,10.200
578285,2011-11-23,10.050
578288,2011-11-23,5.950
578289,2011-11-23,62.010
578290,2011-11-23,106.220
578292,2011-11-23,82.350
578293,2011-11-23,69.900
578294,2011-11-23,35.400
578297,2011-11-23,75.000
578299,2011-11-23,19.920
578301,2011-11-23,10.500
578302,2011-11-23,38.550
578303,2011-11-23,132.060
578304,2011-11-23,35.400
578305,2011-11-23,1761.040
578306,2011-11-23,32.340
578307,2011-11-23,99.850
578308,2011-11-23,1.650
578309,2011-11-23,81.000
578310,2011-11-23,63.680
578312,2011-11-23,16.300
578313,2011-11-23,9.950
578315,2011-11-23,23.700
578316,2011-11-23,76.420
578317,2011-11-23,74.300
578322,2011-11-23,12.600
578323,2011-11-23,28.900
578324,2011-11-23,11.610
578325,2011-11-23,9.110
578326,2011-11-23,31.050
578332,2011-11-24,9.060
578335,2011-11-24,80.160
578344,2011-11-24,792.710
578347,2011-11-24,681.770
578349,2011-11-24,133.080
578351,2011-11-24,81.600
578352,2011-11-24,15.000
578354,2011-11-24,41.600
578357,2011-11-24,34.500
578358,2011-11-24,716.400
578359,2011-11-24,537.000
578361,2011-11-24,9.360
578362,2011-11-24,19.800
578364,2011-11-24,20.580
578365,2011-11-24,339.000
578366,2011-11-24,56.100
578369,2011-11-24,26.500
578370,2011-11-24,63.790
578373,2011-11-24,36.780
578375,2011-11-24,29.700
578384,2011-11-24,23.650
578400,2011-11-24,32.950
578420,2011-11-24,64.650
578427,2011-11-24,80.150
578429,2011-11-24,54.880
578433,2011-11-24,87.960
578441,2011-11-24,215.750
578445,2011-11-24,27.950
578461,2011-11-24,11.500
578468,2011-11-24,54.540
578470,2011-11-24,52.650
578479,2011-11-24,15.830
578480,2011-11-24,10.200
578485,2011-11-24,41.600
578506,2011-11-24,40.900
578508,2011-11-24,44.610
578510,2011-11-24,98.750
578511,2011-11-24,34.850
578512,2011-11-24,12.480
578513,2011-11-24,214.300
578514,2011-11-24,9.480
578515,2011-11-24,13.000
578516,2011-11-24,130.860
578517,2011-11-24,46.300
578518,2011-11-24,24.250
578519,2011-11-24,24.130
578520,2011-11-24,35.800
578521,2011-11-24,28.850
578522,2011-11-24,20.270
578523,2011-11-24,9.750
578526,2011-11-24,16.500
578530,2011-11-24,127.980
578531,2011-11-24,43.500
578532,2011-11-24,37.800
578533,2011-11-24,56.430
578534,2011-11-24,45.840
578544,2011-11-24,39.900
578548,2011-11-24,24.380
578551,2011-11-24,98.950
578620,2011-11-24,34.550
578621,2011-11-24,55.140
578623,2011-11-24,18.300
578627,2011-11-24,41.600
578631,2011-11-24,31.850
578633,2011-11-24,55.840
578653,2011-11-24,138.150
578661,2011-11-24,67.280
578662,2011-11-24,3.300
578663,2011-11-24,6.960
578664,2011-11-24,27.290
578665,2011-11-24,49.000
578666,2011-11-24,54.300
578667,2011-11-24,9.570
578675,2011-11-24,121.600
578676,2011-11-24,13.660
578678,2011-11-24,39.210
578679,2011-11-25,68.400
578680,2011-11-25,13.440
578682,2011-11-25,146.400
578683,2011-11-25,47.400
578685,2011-11-25,78.000
578687,2011-11-25,36.000
578688,2011-11-25,18.900
578690,2011-11-25,34.350
578696,2011-11-25,243.700
578697,2011-11-25,15.000
578699,2011-11-25,311.160
578701,2011-11-25,45.560
578702,2011-11-25,185.140
578703,2011-11-25,26.510
578707,2011-11-25,47.490
578719,2011-11-25,48.870
578746,2011-11-25,766.820
578757,2011-11-25,45.900
578781,2011-11-25,51.650
578783,2011-11-25,106.090
578785,2011-11-25,45.000
578786,2011-11-25,30.480
578787,2011-11-25,10.200
578789,2011-11-25,149.400
578790,2011-11-25,18.780
578791,2011-11-25,19.150
578794,2011-11-25,55.140
578795,2011-11-25,107.960
578805,2011-11-25,26.500
578806,2011-11-25,22.580
578808,2011-11-25,18.180
578809,2011-11-25,58.600
578810,2011-11-25,47.700
578812,2011-11-25,17.000
578814,2011-11-25,43.800
578815,2011-11-25,57.240
578816,2011-11-25,181.350
578817,2011-11-25,20.300
578818,2011-11-25,7.500
578819,2011-11-25,208.180
578820,2011-11-25,85.920
578821,2011-11-25,199.000
578822,2011-11-25,40.560
578824,2011-11-25,26.920
578826,2011-11-25,25.200
578827,2011-11-25,1365.130
578829,2011-11-25,3.530
578830,2011-11-25,16.500
578833,2011-11-25,401.140
578834,2011-11-25,75.050
578836,2011-11-25,80.310
578842,2011-11-25,1.250
578843,2011-11-25,24.120
578844,2011-11-25,1050.800
578846,2011-11-25,49.960
578847,2011-11-25,4.250
578849,2011-11-27,47.200
578850,2011-11-27,12.480
578852,2011-11-27,61.280
578853,2011-11-27,25.500
578854,2011-11-27,17.400
578856,2011-11-27,94.050
578858,2011-11-27,116.600
578901,2011-11-27,16.700
578914,2011-11-27,24.780
578921,2011-11-27,57.090
578922,2011-11-27,85.630
578923,2011-11-27,43.980
578924,2011-11-27,28.980
578925,2011-11-27,21.840
578926,2011-11-27,57.100
578927,2011-11-27,115.380
578928,2011-11-27,15.100
578929,2011-11-27,55.790
578931,2011-11-27,74.580
578933,2011-11-27,23.800
578934,2011-11-27,9.900
578935,2011-11-27,68.200
578936,2011-11-27,77.190
578937,2011-11-27,65.400
578939,2011-11-27,41.750
578940,2011-11-27,699.930
578941,2011-11-27,47.510
578942,2011-11-27,86.320
578943,2011-11-27,89.430
578944,2011-11-27,27.350
578945,2011-11-27,1.950
578946,2011-11-27,47.400
578947,2011-11-27,68.150
578948,2011-11-27,17.340
578949,2011-11-27,13.280
578950,2011-11-27,11.570
578951,2011-11-27,60.600
578952,2011-11-27,26.840
578953,2011-11-27,19.250
578954,2011-11-27,33.590
578977,2011-11-27,44.170
578992,2011-11-27,15.050
578993,2011-11-27,41.420
578995,2011-11-27,65.410
578996,2011-11-27,16.880
578997,2011-11-27,2.550
578998,2011-11-27,50.750
578999,2011-11-27,29.900
579001,2011-11-27,66.880
579002,2011-11-27,15.430
579003,2011-11-28,32.700
579008,2011-11-28,70.800
579012,2011-11-28,33.200
579015,2011-11-28,42.960
579027,2011-11-28,107.400
579062,2011-11-28,35.650
579067,2011-11-28,15.800
579089,2011-11-28,11.250
579091,2011-11-28,96.600
579093,2011-11-28,219.060
579095,2011-11-28,2.080
579096,2011-11-28,9.960
579097,2011-11-28,69.360
579098,2011-11-28,12.720
579099,2011-11-28,17.530
579100,2011-11-28,68.020
579101,2011-11-28,49.030
579103,2011-11-28,51.960
579106,2011-11-28,85.240
579116,2011-11-28,14.570
579124,2011-11-28,41.660
579125,2011-11-28,45.000
579131,2011-11-28,63.000
579132,2011-11-28,22.520
579133,2011-11-28,16.250
579134,2011-11-28,43.200
579135,2011-11-28,29.250
579136,2011-11-28,15.000
579138,2011-11-28,28.200
579141,2011-11-28,42.630
579142,2011-11-28,23.000
579143,2011-11-28,34.800
579145,2011-11-28,80.030
579146,2011-11-28,128.800
579147,2011-11-28,15.990
579148,2011-11-28,45.900
579149,2011-11-28,26.700
579151,2011-11-28,49.920
579154,2011-11-28,34.650
579155,2011-11-28,18.150
579156,2011-11-28,18.600
579157,2011-11-28,29.870
579158,2011-11-28,15.000
579161,2011-11-28,34.390
579162,2011-11-28,58.500
579163,2011-11-28,171.840
579166,2011-11-28,19.800
579167,2011-11-28,122.620
579168,2011-11-28,56.350
579170,2011-11-28,98.350
579171,2011-11-28,74.280
579173,2011-11-28,8.250
579174,2011-11-28,16.600
579175,2011-11-28,32.770
579176,2011-11-28,14.850
579182,2011-11-28,33.720
579184,2011-11-28,35.800
579187,2011-11-28,854.510
579188,2011-11-28,33.010
579196,2011-11-28,2372.500
579251,2011-11-28,1158.000
579254,2011-11-28,43.200
579255,2011-11-28,32.020
579256,2011-11-29,30.000
579257,2011-11-29,145.000
579258,2011-11-29,91.980
579260,2011-11-29,19.800
579261,2011-11-29,20.800
579263,2011-11-29,17.400
579265,2011-11-29,42.960
579267,2011-11-29,208.500
579268,2011-11-29,22.800
579269,2011-11-29,25.200
579270,2011-11-29,43.300
579271,2011-11-29,793.150
579273,2011-11-29,59.400
579274,2011-11-29,17.700
579278,2011-11-29,35.400
579279,2011-11-29,114.600
579283,2011-11-29,125.180
579284,2011-11-29,244.080
579286,2011-11-29,24.220
579287,2011-11-29,27.040
579291,2011-11-29,463.930
579293,2011-11-29,25.500
579297,2011-11-29,365.600
579300,2011-11-29,78.900
579301,2011-11-29,28.660
579307,2011-11-29,104.100
579350,2011-11-29,218.240
579352,2011-11-29,1.490
579358,2011-11-29,83.650
579387,2011-11-29,8.200
579391,2011-11-29,10.080
579399,2011-11-29,70.520
579400,2011-11-29,176.400
579401,2011-11-29,26.950
579403,2011-11-29,41.600
579404,2011-11-29,32.000
579405,2011-11-29,62.500
579406,2011-11-29,107.500
579408,2011-11-29,83.540
579411,2011-11-29,28.050
579412,2011-11-29,99.400
579413,2011-11-29,86.400
579414,2011-11-29,33.800
579427,2011-11-29,65.800
579430,2011-11-29,27.060
579432,2011-11-29,187.450
579433,2011-11-29,15.000
579434,2011-11-29,143.550
579437,2011-11-29,17.000
579440,2011-11-29,59.100
579442,2011-11-29,47.550
579443,2011-11-29,16.650
579444,2011-11-29,106.260
579445,2011-11-29,61.200
579446,2011-11-29,26.580
579447,2011-11-29,12.450
579449,2011-11-29,179.000
579451,2011-11-29,237.600
579453,2011-11-29,58.550
579454,2011-11-29,14.770
579455,2011-11-29,34.500
579456,2011-11-29,38.680
579457,2011-11-29,124.800
579458,2011-11-29,61.470
579459,2011-11-29,56.700
579461,2011-11-29,192.400
579462,2011-11-29,25.350
579464,2011-11-29,29.880
579465,2011-11-29,41.950
579466,2011-11-29,204.000
579467,2011-11-29,36.850
579468,2011-11-29,41.220
579470,2011-11-29,140.990
579471,2011-11-29,273.810
579472,2011-11-29,37.900
579473,2011-11-29,30.000
579489,2011-11-29,9.900
579491,2011-11-29,25.330
579495,2011-11-29,259.680
579497,2011-11-29,14.640
579499,2011-11-29,73.200
579501,2011-11-29,64.560
579506,2011-11-29,7.800
579507,2011-11-29,19.800
579508,2011-11-29,625.220
579509,2011-11-29,42.500
579510,2011-11-29,138.160
579512,2011-11-29,443.770
579513,2011-11-29,36.000
579514,2011-11-29,15.000
579515,2011-11-29,47.300
579516,2011-11-29,63.400
579518,2011-11-29,17.400
579520,2011-11-29,24.880
579522,2011-11-30,34.560
579524,2011-11-30,36.660
579525,2011-11-30,334.800
579527,2011-11-30,56.640
579530,2011-11-30,55.640
579531,2011-11-30,74.880
579533,2011-11-30,86.400
579534,2011-11-30,38.160
579535,2011-11-30,86.700
579536,2011-11-30,107.280
579538,2011-11-30,228.000
579540,2011-11-30,103.200
579541,2011-11-30,16.960
579542,2011-11-30,49.500
579543,2011-11-30,12.500
579544,2011-11-30,53.100
579545,2011-11-30,369.560
579546,2011-11-30,10.400
579548,2011-11-30,23.400
579549,2011-11-30,9.480
579552,2011-11-30,73.080
579555,2011-11-30,80.100
579556,2011-11-30,15.430
579557,2011-11-30,460.340
579558,2011-11-30,128.800
579559,2011-11-30,20.470
579560,2011-11-30,25.280
579561,2011-11-30,8.300
579571,2011-11-30,14.640
579600,2011-11-30,89.620
579605,2011-11-30,5.900
579619,2011-11-30,19.500
579623,2011-11-30,118.600
579629,2011-11-30,4.950
579666,2011-11-30,87.600
579667,2011-11-30,8.900
579669,2011-11-30,39.600
579671,2011-11-30,29.480
579672,2011-11-30,60.000
579673,2011-11-30,15.090
579674,2011-11-30,12.480
579675,2011-11-30,54.960
579677,2011-11-30,16.500
579678,2011-11-30,25.200
579679,2011-11-30,8.500
579685,2011-11-30,107.010
579689,2011-11-30,27.350
579690,2011-11-30,17.900
579693,2011-11-30,12.750
579694,2011-11-30,458.160
579711,2011-11-30,26.090
579712,2011-11-30,2.550
579740,2011-11-30,1.250
579741,2011-11-30,15.900
579744,2011-11-30,84.350
579749,2011-11-30,137.300
579750,2011-11-30,103.350
579751,2011-11-30,108.340
579754,2011-11-30,60.230
579777,2011-11-30,607.810
579787,2011-11-30,327.970
579807,2011-11-30,19.390
579840,2011-11-30,8.500
579843,2011-11-30,135.300
579846,2011-11-30,89.200
579854,2011-11-30,20.060
579867,2011-11-30,134.740
579868,2011-11-30,70.920
579872,2011-11-30,41.250
579885,2011-11-30,106.140
579899,2011-12-01,50.550
579900,2011-12-01,56.000
579909,2011-12-01,1.250
579922,2011-12-01,49.680
579938,2011-12-01,130.840
579940,2011-12-01,45.300
579941,2011-12-01,102.930
579942,2011-12-01,61.650
579943,2011-12-01,34.560
579946,2011-12-01,29.870
579949,2011-12-01,35.160
579954,2011-12-01,10.500
579980,2011-12-01,36.800
579986,2011-12-01,825.780
579990,2011-12-01,15.000
579991,2011-12-01,65.100
580005,2011-12-01,23.900
580024,2011-12-01,80.820
580025,2011-12-01,34.980
580027,2011-12-01,121.370
580028,2011-12-01,22.800
580030,2011-12-01,32.250
580032,2011-12-01,8.320
580033,2011-12-01,104.000
580043,2011-12-01,17.350
580044,2011-12-01,102.650
580045,2011-12-01,20.280
580046,2011-12-01,22.500
580047,2011-12-01,14.120
580048,2011-12-01,21.640
580049,2011-12-01,31.500
580050,2011-12-01,8.350
580051,2011-12-01,17.700
580053,2011-12-01,85.920
580054,2011-12-01,59.970
580055,2011-12-01,161.100
580058,2011-12-01,14.850
580059,2011-12-01,18.400
580062,2011-12-01,13.920
580064,2011-12-01,13.000
580066,2011-12-01,19.800
